timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
671181.280,-65.918,-493.652,-36.621,2.930,671181.250,0.016
671181.284,4.395,-608.398,-33.691,27.344,671181.250,0.020
671181.287,58.594,-772.949,-29.297,47.363,671181.250,0.024
671181.291,-9.766,-893.066,-26.855,39.551,671181.250,0.028
671181.295,-92.773,-657.227,-35.156,-1.953,671181.312,-0.031
671181.299,-38.086,-399.414,-37.109,-1.465,671181.312,-0.027
671181.303,50.293,-299.805,-32.715,25.391,671181.312,-0.023
671181.307,8.789,-434.082,-30.273,23.438,671181.312,-0.019
671181.311,-82.520,-673.340,-33.691,4.395,671181.312,-0.002
671181.315,-53.711,-440.918,-36.621,2.930,671181.312,0.002
671181.319,52.734,-482.422,-23.926,35.156,671181.312,0.006
671181.323,60.547,-605.957,-21.484,44.434,671181.312,0.010
671181.327,-41.504,-426.270,-23.438,20.020,671181.312,0.014
671181.330,-73.242,-699.707,-23.438,6.348,671181.312,0.018
671181.334,17.578,-953.613,-21.484,19.043,671181.312,0.022
671181.338,63.965,-841.309,-24.414,30.762,671181.312,0.026
671181.342,-7.812,-539.551,-29.297,6.348,671181.312,0.030
671181.346,-55.664,-300.781,-33.203,-8.789,671181.375,-0.029
671181.350,-1.953,-674.316,-24.902,36.621,671181.375,-0.025
671181.354,34.668,-792.480,-24.902,58.105,671181.375,-0.021
671181.358,-52.246,-409.180,-33.691,21.973,671181.375,-0.004
671181.362,-151.367,-335.449,-28.320,3.906,671181.375,-0.000
671181.366,-98.633,-278.809,-23.438,20.020,671181.375,0.003
671181.369,-3.906,-532.715,-24.414,38.086,671181.375,0.007
671181.373,-23.926,-640.137,-28.809,29.785,671181.375,0.011
671181.377,-95.215,-651.367,-27.832,19.531,671181.375,0.015
671181.381,-48.340,-844.727,-29.785,24.414,671181.375,0.019
671181.385,68.359,-617.676,-36.621,25.879,671181.375,0.023
671181.389,83.984,-677.734,-27.832,38.086,671181.375,0.027
671181.393,9.277,-892.090,-20.508,32.227,671181.375,0.031
671181.397,-1.465,-472.656,-28.320,-3.418,671181.438,-0.028
671181.401,70.312,-271.484,-30.762,6.348,671181.438,-0.024
671181.405,87.891,-236.328,-33.203,14.160,671181.375,0.017
671181.409,-15.137,-549.316,-31.250,3.418,671181.375,0.021
671181.412,-105.957,-740.234,-32.227,-9.766,671181.375,0.025
671181.416,-50.293,-422.363,-35.645,-5.859,671181.375,0.029
671181.420,31.250,-346.680,-32.715,22.461,671181.438,-0.029
671181.424,-6.348,-614.258,-36.621,22.461,671181.438,-0.026
671181.428,-76.660,-935.547,-33.203,13.672,671181.438,-0.022
671181.432,-31.738,-868.652,-29.785,21.973,671181.438,-0.018
671181.436,73.730,-712.402,-30.762,38.574,671181.438,-0.014
671181.440,56.152,-655.273,-26.855,41.992,671181.438,-0.010
671181.444,-46.387,-369.629,-25.391,16.602,671181.438,-0.006
671181.448,-45.410,-488.281,-30.762,22.461,671181.438,-0.002
671181.452,35.156,-770.996,-37.109,46.875,671181.438,0.013
671181.455,28.809,-466.309,-36.621,35.645,671181.438,0.017
671181.459,-77.637,-408.691,-26.855,22.949,671181.438,0.021
671181.463,-113.770,-485.352,-24.902,15.137,671181.438,0.025
671181.467,-27.344,-343.262,-28.809,17.090,671181.438,0.029
671181.471,21.973,-812.988,-21.973,57.129,671181.500,-0.030
671181.475,-31.738,-875.000,-27.344,39.551,671181.500,-0.026
671181.479,-72.754,-353.516,-39.551,-10.742,671181.500,-0.022
671181.483,0.000,-165.527,-34.668,5.371,671181.500,-0.018
671181.487,95.703,-203.613,-26.855,39.551,671181.500,-0.014
671181.491,50.781,-528.320,-28.320,40.039,671181.500,-0.010
671181.494,-46.387,-635.742,-30.762,16.602,671181.500,-0.006
671181.498,-9.277,-520.508,-26.855,20.508,671181.500,-0.010
671181.502,87.402,-331.543,-30.273,36.621,671181.500,-0.006
671181.506,74.707,-309.570,-34.180,33.691,671181.500,-0.002
671181.510,-22.461,-597.656,-29.297,13.184,671181.500,0.002
671181.514,-26.855,-596.680,-28.809,8.789,671181.500,0.006
671181.518,56.641,-625.977,-30.762,37.598,671181.500,0.010
671181.522,82.520,-766.602,-38.086,46.387,671181.500,0.014
671181.526,26.855,-686.035,-34.668,21.484,671181.500,0.018
671181.530,-6.836,-876.953,-20.508,27.832,671181.500,0.022
671181.534,81.543,-808.105,-26.855,40.039,671181.500,0.025
671181.537,168.457,-338.379,-34.668,39.062,671181.500,0.029
671181.541,116.211,-287.109,-23.926,40.039,671181.562,-0.029
671181.545,33.203,-268.066,-20.996,20.996,671181.562,-0.012
671181.549,62.500,-505.859,-25.391,36.133,671181.562,-0.008
671181.553,123.535,-755.859,-24.902,56.152,671181.562,-0.004
671181.557,46.387,-593.750,-27.832,33.691,671181.562,-0.000
671181.561,-96.191,-412.109,-30.273,9.277,671181.562,0.004
671181.565,-102.051,-579.590,-28.809,17.578,671181.562,0.007
671181.569,-10.254,-897.949,-25.391,49.316,671181.562,0.011
671181.573,7.324,-884.766,-23.438,53.223,671181.562,0.015
671181.577,-51.270,-480.957,-31.250,5.371,671181.562,0.019
671181.580,-46.875,-290.527,-34.668,-1.953,671181.562,0.023
671181.584,48.828,-177.246,-34.668,26.855,671181.562,0.027
671181.588,82.031,-501.465,-30.273,50.293,671181.562,0.031
671181.592,6.348,-802.246,-27.832,37.598,671181.562,0.028
671181.596,-34.668,-363.770,-35.645,5.371,671181.625,-0.031
671181.600,46.875,-197.266,-37.109,15.137,671181.625,-0.027
671181.604,124.023,-188.477,-33.691,28.320,671181.625,-0.023
671181.608,56.152,-440.430,-36.621,18.555,671181.625,-0.019
671181.612,-54.688,-857.422,-40.039,4.883,671181.625,-0.015
671181.616,-37.109,-839.355,-37.598,11.719,671181.625,-0.011
671181.619,29.785,-821.289,-32.227,39.062,671181.625,-0.007
671181.623,-15.625,-781.250,-36.133,36.621,671181.625,-0.003
671181.627,-108.887,-674.316,-36.133,18.066,671181.625,0.000
671181.631,-93.750,-723.145,-30.762,15.137,671181.625,0.004
671181.635,22.949,-474.121,-31.738,19.531,671181.625,0.008
671181.639,60.059,-316.895,-30.762,25.879,671181.625,0.006
671181.643,-12.695,-351.562,-35.156,4.883,671181.625,0.009
671181.647,-25.391,-438.965,-34.668,-1.953,671181.625,0.013
671181.651,57.129,-771.484,-26.367,27.832,671181.625,0.017
671181.655,93.750,-655.762,-33.203,26.855,671181.625,0.021
671181.659,-5.371,-632.324,-39.062,4.883,671181.625,0.025
671181.662,-86.914,-683.594,-41.992,-9.766,671181.625,0.029
671181.666,-33.691,-332.031,-41.504,0.000,671181.688,-0.030
671181.670,28.320,-712.402,-27.344,51.270,671181.688,-0.026
671181.674,-12.207,-975.098,-27.344,42.480,671181.688,-0.022
671181.678,-83.984,-491.211,-30.273,-5.371,671181.688,-0.018
671181.682,-37.109,-254.883,-21.973,5.859,671181.688,-0.014
671181.686,80.078,-252.441,-19.531,35.156,671181.688,0.003
671181.690,90.332,-526.367,-18.066,46.875,671181.688,0.007
671181.694,7.324,-537.598,-25.879,20.508,671181.688,0.011
671181.698,23.438,-275.879,-30.762,8.789,671181.688,0.015
671181.702,122.559,-333.008,-35.645,33.691,671181.688,0.019
671181.705,109.375,-682.617,-48.828,39.551,671181.688,0.023
671181.709,-11.230,-984.863,-52.246,34.668,671181.688,0.027
671181.713,-55.176,-900.879,-52.734,26.855,671181.688,0.031
671181.717,21.973,-471.191,-57.129,13.184,671181.750,-0.028
671181.721,67.383,-287.598,-51.270,25.879,671181.750,-0.024
671181.725,-8.789,-282.227,-43.457,17.090,671181.750,-0.020
671181.729,-83.496,-607.910,-34.180,12.207,671181.750,-0.016
671181.733,-9.766,-710.449,-25.879,24.902,671181.750,0.022
671181.737,92.285,-309.570,-34.180,34.180,671181.750,0.025
671181.741,53.223,-298.340,-35.645,27.344,671181.750,0.029
671181.744,-44.922,-313.477,-27.344,17.090,671181.812,-0.029
671181.748,-24.902,-525.391,-31.738,31.738,671181.812,-0.025
671181.752,61.523,-892.090,-28.809,54.688,671181.812,-0.021
671181.756,45.898,-764.160,-26.367,49.805,671181.812,-0.018
671181.760,-59.570,-532.715,-27.344,26.855,671181.812,-0.014
671181.764,-63.965,-357.422,-20.996,21.973,671181.812,-0.010
671181.768,30.762,-539.062,-21.973,45.410,671181.812,-0.006
671181.772,57.617,-785.156,-23.926,52.246,671181.812,-0.002
671181.776,-8.789,-469.727,-26.855,20.020,671181.812,0.002
671181.780,-27.832,-355.957,-27.344,8.301,671181.750,0.024
671181.784,71.777,-327.148,-24.902,22.461,671181.750,0.028
671181.787,151.367,-582.031,-21.484,47.852,671181.812,-0.030
671181.791,92.773,-810.547,-21.973,46.875,671181.812,-0.026
671181.795,18.066,-538.086,-28.320,11.230,671181.812,-0.023
671181.799,74.707,-641.113,-28.320,22.949,671181.812,-0.019
671181.803,166.992,-878.418,-26.855,53.711,671181.812,-0.015
671181.807,131.348,-926.270,-26.367,45.410,671181.812,-0.011
671181.811,20.508,-930.664,-29.297,20.508,671181.812,-0.007
671181.815,32.715,-571.777,-30.273,16.602,671181.812,-0.003
671181.819,125.488,-266.113,-30.762,33.691,671181.812,0.001
671181.823,121.582,-313.965,-24.902,35.156,671181.812,0.005
671181.827,27.832,-467.285,-19.043,22.949,671181.812,0.018
671181.830,6.348,-712.891,-24.414,24.414,671181.812,0.022
671181.834,93.262,-603.516,-26.367,33.203,671181.812,0.026
671181.838,128.418,-398.926,-24.414,36.133,671181.812,0.030
671181.842,53.711,-480.957,-25.391,19.531,671181.875,-0.029
671181.846,-1.465,-756.836,-26.855,7.812,671181.875,-0.025
671181.850,59.082,-942.871,-25.879,39.062,671181.875,-0.021
671181.854,129.395,-1000.000,-20.020,79.102,671181.875,-0.017
671181.858,80.566,-854.492,-24.414,41.504,671181.875,-0.013
671181.862,0.000,-484.863,-37.109,-8.301,671181.875,-0.009
671181.866,49.805,-351.074,-35.156,11.719,671181.875,-0.006
671181.869,137.207,-577.637,-21.484,43.945,671181.875,-0.002
671181.873,101.074,-625.488,-16.602,31.250,671181.875,-0.005
671181.877,-10.742,-374.512,-23.438,-0.488,671181.875,-0.001
671181.881,-16.113,-419.434,-23.438,7.812,671181.875,0.003
671181.885,71.777,-504.883,-19.531,43.945,671181.875,0.007
671181.889,61.035,-680.664,-17.090,53.223,671181.875,0.011
671181.893,-41.992,-884.766,-22.461,27.832,671181.875,0.015
671181.897,-72.754,-812.988,-26.855,15.625,671181.875,0.019
671181.901,2.930,-762.207,-23.438,37.109,671181.875,0.023
671181.905,42.480,-552.246,-31.738,37.598,671181.875,0.027
671181.909,-42.480,-749.023,-34.668,31.738,671181.875,0.031
671181.912,-105.957,-925.293,-32.715,21.973,671181.938,-0.028
671181.916,-33.203,-505.859,-36.133,15.625,671181.938,-0.024
671181.920,48.340,-389.160,-32.715,39.062,671181.938,-0.007
671181.924,-0.488,-361.328,-33.203,35.645,671181.938,-0.003
671181.928,-83.496,-529.297,-30.762,20.996,671181.938,0.001
671181.932,-46.387,-698.730,-29.785,22.949,671181.938,0.005
671181.936,54.688,-412.598,-32.227,42.480,671181.938,0.009
671181.940,42.480,-666.504,-28.320,52.734,671181.938,0.013
671181.944,-34.180,-844.238,-30.762,20.508,671181.938,0.017
671181.948,-4.883,-622.070,-33.203,20.020,671181.938,0.021
671181.952,107.422,-685.059,-30.762,54.199,671181.938,0.025
671181.955,135.742,-519.531,-29.297,51.758,671181.938,0.029
671181.959,46.875,-354.980,-29.297,32.227,671182.000,-0.030
671181.963,1.465,-477.051,-27.832,28.320,671182.000,-0.026
671181.967,70.801,-711.914,-27.344,49.805,671182.000,-0.030
671181.971,109.375,-786.133,-32.715,59.082,671182.000,-0.026
671181.975,27.344,-548.340,-24.902,36.133,671182.000,-0.022
671181.979,-54.199,-351.074,-21.484,18.066,671182.000,-0.018
671181.983,-8.301,-391.602,-25.879,32.227,671182.000,-0.014
671181.987,71.289,-589.844,-20.020,52.734,671182.000,-0.010
671181.991,30.273,-904.297,-13.184,49.316,671182.000,-0.006
671181.994,-62.500,-784.668,-17.090,16.602,671182.000,-0.002
671181.998,-30.762,-350.586,-22.949,17.578,671182.000,0.002
671182.002,65.430,-292.969,-18.066,50.293,671182.000,0.006
671182.006,45.898,-307.129,-15.625,48.340,671182.000,0.009
671182.010,-61.523,-718.750,-17.578,45.898,671182.000,0.013
671182.014,-63.965,-854.004,-17.090,43.457,671182.000,0.010
671182.018,32.715,-332.520,-25.879,36.621,671182.000,0.014
671182.022,50.293,-387.695,-29.297,44.922,671182.000,0.018
671182.026,-28.809,-621.582,-27.832,24.414,671182.000,0.022
671182.030,-51.758,-711.914,-30.762,11.719,671182.000,0.026
671182.034,47.852,-772.949,-35.645,28.809,671182.000,0.030
671182.037,128.418,-625.977,-37.109,37.109,671182.062,-0.029
671182.041,77.637,-461.426,-38.574,20.996,671182.062,-0.025
671182.045,-5.371,-259.277,-34.668,-3.906,671182.062,-0.021
671182.049,21.484,-581.543,-24.414,14.160,671182.062,-0.017
671182.053,82.031,-857.910,-24.414,49.316,671182.062,-0.013
671182.057,32.715,-395.508,-28.809,27.832,671182.062,-0.009
671182.061,-97.656,-247.559,-28.809,-1.465,671182.062,-0.012
671182.065,-116.211,-162.598,-29.785,8.789,671182.062,-0.008
671182.069,-37.598,-506.836,-29.297,43.945,671182.062,-0.004
671182.073,-45.410,-687.500,-27.832,43.945,671182.062,-0.000
671182.077,-125.000,-438.965,-27.832,19.531,671182.062,0.004
671182.080,-116.211,-656.738,-29.785,28.809,671182.062,0.007
671182.084,-9.766,-726.074,-33.691,38.086,671182.062,0.011
671182.088,47.363,-787.598,-39.062,58.105,671182.062,0.015
671182.092,-10.742,-970.215,-31.250,54.688,671182.062,0.019
671182.096,-79.102,-680.664,-21.973,-7.324,671182.062,0.023
671182.100,-48.340,-332.520,-20.508,-23.438,671182.062,0.027
671182.104,5.859,-234.863,-21.484,-11.230,671182.062,0.031
671182.108,-65.918,-462.891,-19.043,-17.090,671182.125,-0.014
671182.112,-179.199,-683.105,-8.789,-48.828,671182.125,-0.010
671182.116,-164.062,-393.066,-5.371,-72.266,671182.125,-0.007
671182.119,-96.191,-290.039,-9.277,-60.547,671182.125,-0.003
671182.123,-142.578,-324.219,-8.301,-80.078,671182.125,0.001
671182.127,-256.348,-609.863,-9.766,-114.746,671182.125,0.005
671182.131,-252.441,-937.500,-10.742,-109.375,671182.125,0.009
671182.135,-167.969,-642.578,-7.324,-118.164,671182.125,0.013
671182.139,-166.504,-553.711,-4.883,-125.000,671182.125,0.017
671182.143,-256.836,-653.809,-4.395,-150.391,671182.125,0.021
671182.147,-281.250,-504.395,-17.578,-170.410,671182.125,0.025
671182.151,-183.105,-605.957,-16.602,-153.320,671182.125,0.029
671182.155,-104.492,-490.723,-3.906,-145.508,671182.125,0.026
671182.159,-182.129,-411.621,-2.441,-162.109,671182.125,0.030
671182.162,-269.531,-410.156,-4.395,-193.359,671182.188,-0.028
671182.166,-173.340,-385.742,-5.371,-150.391,671182.188,-0.025
671182.170,-98.633,-663.086,-2.930,-124.023,671182.188,-0.021
671182.174,-151.855,-898.926,-7.324,-134.277,671182.188,-0.017
671182.178,-196.777,-916.992,-9.277,-119.629,671182.188,-0.013
671182.182,-149.414,-835.449,-8.789,-109.863,671182.188,-0.009
671182.186,-23.926,-526.855,-9.277,-95.215,671182.188,-0.005
671182.190,5.859,-749.023,-6.348,-53.711,671182.188,-0.001
671182.194,-68.848,-843.750,-12.207,-58.105,671182.188,0.003
671182.198,-40.039,-443.848,-15.137,-60.547,671182.188,0.007
671182.202,65.430,-505.859,-12.695,-24.902,671182.188,0.003
671182.205,91.309,-408.691,-20.508,-15.625,671182.188,0.007
671182.209,28.320,-577.148,-20.996,2.930,671182.188,0.011
671182.213,-4.395,-545.898,-20.508,-0.977,671182.188,0.015
671182.217,80.078,-292.969,-25.391,21.973,671182.188,0.019
671182.221,143.066,-629.395,-28.809,69.336,671182.188,0.022
671182.225,90.332,-587.402,-24.414,55.664,671182.188,0.026
671182.229,38.086,-612.305,-21.484,52.734,671182.188,0.030
671182.233,104.980,-870.117,-24.902,86.914,671182.250,-0.028
671182.237,214.355,-467.773,-28.809,86.914,671182.250,-0.024
671182.241,179.688,-309.570,-31.738,70.801,671182.250,-0.020
671182.244,90.332,-247.070,-30.273,58.594,671182.250,-0.017
671182.248,115.723,-459.473,-32.715,77.148,671182.250,0.000
671182.252,201.172,-598.145,-39.062,94.238,671182.250,0.004
671182.256,183.594,-471.191,-34.668,90.332,671182.250,0.008
671182.260,67.871,-628.906,-31.738,77.637,671182.250,0.012
671182.264,48.340,-402.344,-34.180,67.871,671182.250,0.016
671182.268,130.859,-548.828,-35.156,92.285,671182.250,0.020
671182.272,146.484,-983.398,-38.086,111.816,671182.250,0.024
671182.276,74.707,-909.180,-41.504,84.961,671182.250,0.028
671182.280,64.453,-545.410,-40.039,60.059,671182.312,-0.031
671182.284,163.574,-250.488,-43.945,72.754,671182.312,-0.027
671182.287,224.121,-345.215,-42.969,95.703,671182.312,-0.023
671182.291,160.156,-545.410,-33.203,95.215,671182.312,-0.019
671182.295,80.566,-403.809,-37.109,65.918,671182.312,-0.021
671182.299,118.164,-220.215,-43.945,61.035,671182.312,-0.017
671182.303,208.984,-220.703,-45.410,84.473,671182.312,-0.013
671182.307,182.129,-506.348,-38.574,88.867,671182.312,-0.009
671182.311,69.824,-656.738,-37.598,67.871,671182.312,-0.005
671182.315,49.316,-606.934,-39.551,67.871,671182.312,-0.001
671182.319,105.469,-748.047,-39.551,84.473,671182.312,0.003
671182.323,66.406,-678.711,-42.969,79.102,671182.312,0.006
671182.327,-57.129,-387.207,-41.504,55.664,671182.312,0.010
671182.330,-73.242,-645.508,-37.109,59.570,671182.312,0.014
671182.334,33.203,-648.926,-38.574,79.590,671182.312,0.018
671182.338,80.078,-325.195,-34.668,91.309,671182.312,0.022
671182.342,-5.371,-291.504,-38.086,74.219,671182.312,0.018
671182.346,-56.641,-309.570,-43.945,57.129,671182.312,0.022
671182.350,22.949,-670.410,-31.250,80.566,671182.312,0.026
671182.354,96.191,-673.340,-29.785,89.355,671182.312,0.030
671182.358,32.227,-423.828,-29.785,71.289,671182.375,-0.029
671182.362,-68.848,-687.012,-27.832,58.105,671182.375,-0.025
671182.366,-30.762,-787.109,-30.762,58.105,671182.375,-0.021
671182.369,54.199,-872.559,-27.832,88.379,671182.375,-0.017
671182.373,27.344,-1000.000,-32.227,90.332,671182.375,-0.013
671182.377,-48.340,-815.918,-41.504,41.992,671182.375,-0.009
671182.381,-11.719,-408.691,-40.527,37.598,671182.375,-0.005
671182.385,105.957,-127.441,-35.645,65.430,671182.375,-0.002
671182.389,127.930,-519.531,-30.762,78.613,671182.375,0.016
671182.393,41.992,-682.617,-32.715,57.617,671182.375,0.020
671182.397,28.809,-309.570,-35.645,37.598,671182.375,0.023
671182.401,129.395,-230.957,-33.203,55.176,671182.375,0.027
671182.405,170.898,-195.312,-33.691,64.453,671182.438,-0.031
671182.409,73.730,-688.965,-30.273,65.430,671182.438,-0.027
671182.412,-5.371,-849.121,-27.344,45.898,671182.438,-0.023
671182.416,49.805,-324.219,-31.250,30.762,671182.438,-0.019
671182.420,129.883,-271.484,-25.879,55.664,671182.438,-0.016
671182.424,85.449,-305.664,-27.344,51.270,671182.438,-0.012
671182.428,-17.090,-500.977,-27.832,39.062,671182.438,-0.008
671182.432,14.160,-872.070,-27.832,52.246,671182.438,-0.004
671182.436,115.234,-722.656,-35.156,54.688,671182.438,-0.007
671182.440,93.262,-447.754,-36.621,45.410,671182.438,-0.003
671182.444,-1.953,-250.000,-37.109,24.414,671182.438,0.001
671182.448,9.766,-366.211,-33.691,29.785,671182.438,0.005
671182.452,97.656,-654.297,-22.949,61.523,671182.438,0.009
671182.455,96.680,-683.105,-25.879,62.012,671182.438,0.013
671182.459,-8.789,-786.621,-31.250,36.621,671182.438,0.017
671182.463,-52.246,-748.047,-31.738,19.531,671182.438,0.021
671182.467,30.273,-511.230,-32.227,34.668,671182.438,0.025
671182.471,67.383,-796.875,-28.809,67.871,671182.438,0.029
671182.475,-6.348,-723.145,-33.691,46.387,671182.500,-0.030
671182.479,-68.848,-275.879,-37.109,8.301,671182.500,-0.026
671182.483,-11.719,-236.816,-35.645,22.949,671182.500,-0.029
671182.487,80.078,-272.949,-36.133,49.316,671182.500,-0.025
671182.491,38.086,-595.703,-37.109,41.504,671182.500,-0.021
671182.495,-54.199,-688.477,-33.691,20.508,671182.500,-0.018
671182.498,-19.531,-455.078,-26.855,36.133,671182.500,-0.014
671182.502,70.312,-599.121,-25.879,64.453,671182.500,-0.010
671182.506,41.992,-752.441,-29.785,62.500,671182.500,-0.006
671182.510,-68.848,-881.348,-28.809,61.035,671182.500,-0.002
671182.514,-80.078,-890.137,-33.203,54.199,671182.500,0.002
671182.518,22.949,-559.570,-34.668,46.387,671182.500,0.006
671182.522,49.805,-365.234,-29.785,52.734,671182.500,0.010
671182.526,-42.969,-313.965,-30.762,46.875,671182.500,0.014
671182.530,-83.496,-528.320,-27.832,41.016,671182.500,0.031
671182.534,11.230,-474.609,-20.996,45.410,671182.562,-0.028
671182.537,73.242,-270.020,-20.996,52.246,671182.562,-0.024
671182.541,6.348,-327.148,-25.391,43.945,671182.562,-0.020
671182.545,-63.965,-339.844,-17.090,27.832,671182.562,-0.016
671182.549,-14.160,-748.047,-7.812,59.570,671182.562,-0.012
